winner_name,tourney_year,tourney_level,round,match_count,best_rank,titles
Albert Montanes,2011,A,SF,1,23.0,0
Albert Montanes,2011,G,R128,1,23.0,0
Albert Montanes,2011,G,R32,1,23.0,0
Albert Montanes,2011,M,R64,2,23.0,0
Albert Montanes,2011,M,R32,1,23.0,0
Albert Montanes,2012,A,R32,1,53.0,0
Albert Montanes,2012,A,R16,2,53.0,0
Albert Montanes,2012,M,R64,1,53.0,0
Albert Montanes,2013,A,R64,2,45.0,0
Albert Montanes,2013,A,R32,2,45.0,0
Albert Montanes,2013,A,R16,2,45.0,0
Albert Montanes,2013,A,QF,1,45.0,0
Albert Montanes,2013,A,F,1,45.0,1
Albert Montanes,2013,G,R128,1,45.0,0
Albert Montanes,2013,M,R64,2,45.0,0
Albert Montanes,2014,A,R32,5,57.0,0
Albert Montanes,2014,A,R16,1,57.0,0
Albert Montanes,2014,A,QF,1,57.0,0
Albert Montanes,2014,M,R128,1,57.0,0
Albert Montanes,2014,M,R64,1,57.0,0
Albert Montanes,2015,A,R64,1,93.0,0
Albert Montanes,2015,A,R32,2,93.0,0
Albert Montanes,2015,A,R16,2,93.0,0
Albert Montanes,2016,A,R32,3,104.0,0
Albert Montanes,2016,A,QF,1,104.0,0
Albert Montanes,2017,A,R64,1,312.0,0
Albert Portas,1995,A,QF,1,151.0,0
Albert Portas,1995,M,R64,1,151.0,0
Albert Portas,1997,A,R32,2,35.0,0
Albert Portas,1997,A,R16,4,35.0,0
Albert Portas,1997,A,QF,1,35.0,0
Albert Portas,1997,A,SF,1,35.0,0
Albert Portas,1997,G,R64,1,35.0,0
Albert Portas,1997,M,R64,1,35.0,0
Albert Portas,1998,A,R32,7,34.0,0
Albert Portas,1998,A,R16,1,34.0,0
Albert Portas,1998,A,QF,1,34.0,0
Albert Portas,1999,A,R64,2,72.0,0
Albert Portas,1999,A,R32,2,72.0,0
Albert Portas,1999,A,R16,1,72.0,0
Albert Portas,1999,A,QF,1,72.0,0
Albert Portas,1999,A,SF,1,72.0,0
Albert Portas,1999,G,R128,1,72.0,0
Albert Portas,2000,A,R32,3,48.0,0
Albert Portas,2000,A,R16,4,48.0,0
Albert Portas,2000,A,QF,2,48.0,0
Albert Portas,2000,G,R128,1,48.0,0
Albert Portas,2000,G,R64,2,48.0,0
Albert Portas,2001,A,R32,3,20.0,0
Albert Portas,2001,A,R16,2,20.0,0
Albert Portas,2001,A,QF,3,20.0,0
Albert Portas,2001,A,SF,1,20.0,0
Albert Portas,2001,G,R64,1,20.0,0
Albert Portas,2001,M,R64,3,20.0,0
Albert Portas,2001,M,F,1,20.0,1
Albert Portas,2002,A,R32,4,20.0,0
Albert Portas,2002,A,R16,1,20.0,0
Albert Portas,2002,G,R128,1,20.0,0
Albert Portas,2002,G,R64,1,20.0,0
Albert Portas,2002,M,R64,1,20.0,0
Albert Portas,2003,A,R64,2,81.0,0
Albert Portas,2003,A,R32,5,81.0,0
Albert Portas,2003,G,R128,1,81.0,0
Albert Portas,2003,M,R64,1,81.0,0
Albert Portas,2004,A,R32,3,107.0,0
Albert Portas,2004,M,R64,1,107.0,0
Albert Portas,2005,A,R32,2,127.0,0
Albert Portas,2006,A,R64,1,100.0,0
Albert Portas,2006,A,R32,1,100.0,0
Albert Portas,2006,A,R16,1,100.0,0
Albert Portas,2006,A,QF,1,100.0,0
Albert Portas,2007,A,RR,1,133.0,0
Albert Portas,2007,A,R32,1,133.0,0
Albert Ramos,2010,A,R32,1,161.0,0
Albert Ramos,2011,A,R64,2,74.0,0
Albert Ramos,2011,A,R32,5,74.0,0
Albert Ramos,2011,A,R16,2,74.0,0
Albert Ramos,2011,G,R128,1,74.0,0
Albert Ramos,2011,M,R64,1,74.0,0
Albert Ramos,2012,A,R32,5,42.0,0
Albert Ramos,2012,A,R16,3,42.0,0
Albert Ramos,2012,A,QF,2,42.0,0
Albert Ramos,2012,A,SF,1,42.0,0
Albert Ramos,2012,G,R128,1,42.0,0
Albert Ramos,2012,M,R64,3,42.0,0
Albert Ramos,2013,A,R64,1,50.0,0
Albert Ramos,2013,A,R32,3,50.0,0
Albert Ramos,2013,A,R16,4,50.0,0
Albert Ramos,2013,D,RR,1,50.0,0
Albert Ramos,2013,M,R128,1,50.0,0
Albert Ramos,2013,M,R64,2,50.0,0
Albert Ramos,2013,M,R32,1,50.0,0
Albert Ramos,2014,A,R64,1,85.0,0
Albert Ramos,2014,A,R32,8,85.0,0
Albert Ramos,2014,A,R16,1,85.0,0
Albert Ramos,2014,M,R64,2,85.0,0
Albert Ramos,2015,A,R32,4,55.0,0
Albert Ramos,2015,A,R16,2,55.0,0
Albert Ramos,2015,G,R128,1,55.0,0
Albert Ramos,2015,M,R128,1,55.0,0
Albert Ramos,2015,M,R64,3,55.0,0
Albert Ramos,2015,M,R32,1,55.0,0
Albert Ramos,2016,A,R64,1,26.0,0
Albert Ramos,2016,A,R32,2,26.0,0
Albert Ramos,2016,A,R16,4,26.0,0
Albert Ramos,2016,A,QF,1,26.0,0
Albert Ramos,2016,A,SF,1,26.0,0
Albert Ramos,2016,A,F,1,26.0,1
Albert Ramos,2016,G,R128,2,26.0,0
Albert Ramos,2016,G,R64,1,26.0,0
Albert Ramos,2016,G,R16,1,26.0,0
Albert Ramos,2016,M,R128,1,26.0,0
Albert Ramos,2016,M,R64,4,26.0,0
Albert Ramos,2017,A,R32,1,19.0,0
Albert Ramos,2017,A,R16,5,19.0,0
Albert Ramos,2017,A,QF,2,19.0,0
Albert Ramos,2017,A,SF,1,19.0,0
Albert Ramos,2017,D,RR,1,19.0,0
Albert Ramos,2017,G,R128,1,19.0,0
Albert Ramos,2017,G,R64,1,19.0,0
Albert Ramos,2017,G,R32,1,19.0,0
Albert Ramos,2017,M,R64,1,19.0,0
Albert Ramos,2017,M,R32,1,19.0,0
Albert Ramos,2017,M,R16,1,19.0,0
Albert Ramos,2017,M,SF,1,19.0,0
Albert Ramos,2018,A,R32,4,19.0,0
Albert Ramos,2018,A,R16,2,19.0,0
Albert Ramos,2018,A,SF,1,19.0,0
Albert Ramos,2018,D,RR,2,19.0,0
Albert Ramos,2018,G,R64,2,19.0,0
Albert Ramos,2018,M,R64,2,19.0,0
Albert Ramos,2018,M,R32,1,19.0,0
Albert Ramos,2019,A,R64,1,46.0,0
Albert Ramos,2019,A,R32,2,46.0,0
Albert Ramos,2019,A,R16,3,46.0,0
Albert Ramos,2019,A,QF,2,46.0,0
Albert Ramos,2019,A,SF,1,46.0,0
Albert Ramos,2019,A,F,1,46.0,1
Albert Ramos,2019,M,R64,4,46.0,0
Albert Ramos,2020,A,R32,1,42.0,0
Albert Ramos,2020,A,R16,3,42.0,0
Albert Ramos,2020,A,QF,1,42.0,0
Albert Ramos,2020,G,R128,1,42.0,0
Albert Ramos,2021,A,R64,1,37.0,0
Albert Ramos,2021,A,R32,1,37.0,0
Albert Ramos,2021,A,QF,3,37.0,0
Albert Ramos,2021,A,SF,1,37.0,0
Albert Ramos,2021,A,F,1,37.0,1
Albert Ramos,2021,G,R128,1,37.0,0
Albert Ramos,2021,M,R64,3,37.0,0
Albert Ramos,2022,A,R32,4,31.0,0
Albert Ramos,2022,A,QF,4,31.0,0
Albert Ramos,2022,A,F,1,31.0,1
Albert Ramos,2022,D,RR,1,31.0,0
Albert Ramos,2022,G,R128,2,31.0,0
Albert Ramos,2022,M,R32,2,31.0,0
Albert Ramos,2023,A,R32,2,47.0,0
Albert Ramos,2023,A,R16,1,47.0,0
Albert Ramos,2023,A,QF,1,47.0,0
Albert Ramos,2023,A,SF,1,47.0,0
Albert Ramos,2023,M,R128,2,47.0,0
Albert Ramos,2024,A,R32,3,84.0,0
Alberto Berasategui,1992,A,R64,1,118.0,0
Alberto Berasategui,1992,A,R32,3,118.0,0
Alberto Berasategui,1992,A,QF,1,118.0,0
Alberto Berasategui,1992,M,R64,1,118.0,0
Alberto Berasategui,1993,A,R32,2,38.0,0
Alberto Berasategui,1993,A,R16,3,38.0,0
Alberto Berasategui,1993,A,SF,3,38.0,0
Alberto Berasategui,1993,A,F,1,38.0,1
Alberto Berasategui,1993,D,RR,1,38.0,0
Alberto Berasategui,1993,G,R128,2,38.0,0
Alberto Berasategui,1994,A,R32,5,8.0,0
Alberto Berasategui,1994,A,R16,3,8.0,0
Alberto Berasategui,1994,A,QF,1,8.0,0
Alberto Berasategui,1994,A,SF,1,8.0,0
Alberto Berasategui,1994,A,F,7,8.0,7
Alberto Berasategui,1994,D,RR,1,8.0,0
Alberto Berasategui,1994,G,SF,1,8.0,0
Alberto Berasategui,1994,M,R64,2,8.0,0
Alberto Berasategui,1994,M,R32,1,8.0,0
Alberto Berasategui,1995,A,RR,1,7.0,0
Alberto Berasategui,1995,A,R32,5,7.0,0
Alberto Berasategui,1995,A,R16,7,7.0,0
Alberto Berasategui,1995,A,SF,1,7.0,0
Alberto Berasategui,1995,A,F,1,7.0,1
Alberto Berasategui,1995,G,R64,1,7.0,0
Alberto Berasategui,1995,M,R64,1,7.0,0
Alberto Berasategui,1995,M,R32,3,7.0,0
Alberto Berasategui,1996,A,R32,5,18.0,0
Alberto Berasategui,1996,A,R16,2,18.0,0
Alberto Berasategui,1996,A,QF,4,18.0,0
Alberto Berasategui,1996,A,F,3,18.0,3
Alberto Berasategui,1996,G,R128,1,18.0,0
Alberto Berasategui,1996,G,R64,1,18.0,0
Alberto Berasategui,1996,M,R64,4,18.0,0
Alberto Berasategui,1996,M,R32,1,18.0,0
Alberto Berasategui,1997,A,R32,5,14.0,0
Alberto Berasategui,1997,A,R16,4,14.0,0
Alberto Berasategui,1997,A,QF,1,14.0,0
Alberto Berasategui,1997,A,SF,1,14.0,0
Alberto Berasategui,1997,A,F,1,14.0,1
Alberto Berasategui,1997,G,R64,1,14.0,0
Alberto Berasategui,1997,M,R64,1,14.0,0
Alberto Berasategui,1997,M,R16,2,14.0,0
Alberto Berasategui,1997,M,QF,1,14.0,0
Alberto Berasategui,1998,A,R32,3,12.0,0
Alberto Berasategui,1998,A,R16,2,12.0,0
Alberto Berasategui,1998,A,SF,1,12.0,0
Alberto Berasategui,1998,A,F,1,12.0,1
Alberto Berasategui,1998,G,R32,1,12.0,0
Alberto Berasategui,1998,G,R16,1,12.0,0
Alberto Berasategui,1998,M,R32,1,12.0,0
Alberto Berasategui,1998,M,QF,2,12.0,0
Alberto Berasategui,1999,A,R32,1,46.0,0
Alberto Berasategui,1999,A,R16,1,46.0,0
Alberto Berasategui,1999,A,QF,2,46.0,0
Alberto Berasategui,1999,A,SF,1,46.0,0
Alberto Berasategui,1999,G,R32,1,46.0,0
Alberto Berasategui,1999,M,R64,1,46.0,0
Alberto Berasategui,1999,M,R32,1,46.0,0
Alberto Berasategui,2000,A,R64,2,61.0,0
Alberto Berasategui,2000,A,R32,2,61.0,0
Alberto Brause,2000,D,RR,1,1135.0,0
Alberto Lim,2017,D,RR,1,,0
Alberto Lim,2018,D,RR,1,1371.0,0
Alberto Mancini,1991,A,R32,2,22.0,0
Alberto Mancini,1991,A,R16,2,22.0,0
Alberto Mancini,1991,A,SF,2,22.0,0
Alberto Mancini,1991,G,R32,1,22.0,0
Alberto Mancini,1991,M,R32,1,22.0,0
Alberto Mancini,1991,M,SF,1,22.0,0
Alberto Mancini,1992,A,R32,1,12.0,0
Alberto Mancini,1992,A,R16,3,12.0,0
Alberto Mancini,1992,A,QF,2,12.0,0
Alberto Mancini,1992,A,SF,1,12.0,0
Alberto Mancini,1992,D,RR,1,12.0,0
Alberto Mancini,1992,G,R64,1,12.0,0
Alberto Mancini,1992,M,R32,1,12.0,0
Alberto Mancini,1992,M,SF,1,12.0,0
Alberto Mancini,1993,A,R64,2,33.0,0
Alberto Mancini,1993,A,R32,4,33.0,0
Alberto Mancini,1993,D,RR,1,33.0,0
Alberto Mancini,1993,G,R128,1,33.0,0
Alberto Mancini,1993,M,R64,1,33.0,0
Alberto Mancini,1993,M,R16,1,33.0,0
Alberto Mancini,1994,A,R32,1,202.0,0
Alberto Mancini,1994,M,R128,1,202.0,0
Alberto Martin,1996,A,R16,1,224.0,0
Alberto Martin,1997,A,R32,4,107.0,0
Alberto Martin,1997,A,QF,1,107.0,0
Alberto Martin,1997,M,R64,1,107.0,0
Alberto Martin,1998,A,R64,1,122.0,0
Alberto Martin,1999,A,R64,2,45.0,0
Alberto Martin,1999,A,R32,4,45.0,0
Alberto Martin,1999,A,R16,4,45.0,0
Alberto Martin,1999,A,F,2,45.0,2
Alberto Martin,1999,G,R64,1,45.0,0
Alberto Martin,1999,M,R64,1,45.0,0
Alberto Martin,2000,A,RR,1,48.0,0
Alberto Martin,2000,A,R64,1,48.0,0
Alberto Martin,2000,A,R32,4,48.0,0
Alberto Martin,2000,A,R16,6,48.0,0
Alberto Martin,2000,G,R128,1,48.0,0
Alberto Martin,2000,M,R64,1,48.0,0
Alberto Martin,2001,A,R32,8,37.0,0
Alberto Martin,2001,A,R16,2,37.0,0
Alberto Martin,2001,A,QF,1,37.0,0
Alberto Martin,2001,A,F,1,37.0,1
Alberto Martin,2001,G,R128,2,37.0,0
Alberto Martin,2001,M,R128,1,37.0,0
Alberto Martin,2001,M,R32,2,37.0,0
Alberto Martin,2001,M,R16,2,37.0,0
Alberto Martin,2002,A,R64,2,37.0,0
Alberto Martin,2002,A,R32,2,37.0,0
Alberto Martin,2002,A,R16,4,37.0,0
Alberto Martin,2002,G,R128,3,37.0,0
Alberto Martin,2002,G,R64,1,37.0,0
Alberto Martin,2002,M,R64,1,37.0,0
Alberto Martin,2002,M,R32,1,37.0,0
Alberto Martin,2003,A,R64,1,59.0,0
Alberto Martin,2003,A,R32,1,59.0,0
Alberto Martin,2003,A,R16,2,59.0,0
Alberto Martin,2003,A,QF,1,59.0,0
Alberto Martin,2003,G,R64,2,59.0,0
Alberto Martin,2003,M,R64,1,59.0,0
Alberto Martin,2003,M,R16,1,59.0,0
Alberto Martin,2004,A,R32,4,52.0,0
Alberto Martin,2004,A,R16,4,52.0,0
Alberto Martin,2004,A,QF,1,52.0,0
Alberto Martin,2004,G,R128,2,52.0,0
Alberto Martin,2004,M,R128,1,52.0,0
Alberto Martin,2004,M,R64,1,52.0,0
Alberto Martin,2004,M,R16,1,52.0,0
Alberto Martin,2005,A,R32,4,50.0,0
Alberto Martin,2005,A,R16,3,50.0,0
Alberto Martin,2005,A,QF,1,50.0,0
Alberto Martin,2005,A,SF,1,50.0,0
Alberto Martin,2005,M,R128,1,50.0,0
Alberto Martin,2005,M,R64,1,50.0,0
Alberto Martin,2005,M,R32,1,50.0,0
Alberto Martin,2005,M,R16,1,50.0,0
Alberto Martin,2006,A,R64,1,49.0,0
Alberto Martin,2006,A,R32,3,49.0,0
Alberto Martin,2006,A,R16,1,49.0,0
Alberto Martin,2006,A,SF,1,49.0,0
Alberto Martin,2006,G,R128,1,49.0,0
Alberto Martin,2006,G,R32,1,49.0,0
Alberto Martin,2006,M,R128,1,49.0,0
Alberto Martin,2006,M,R64,1,49.0,0
Alberto Martin,2006,M,R32,1,49.0,0
Alberto Martin,2007,A,R64,1,60.0,0
Alberto Martin,2007,A,R32,2,60.0,0
Alberto Martin,2007,A,R16,1,60.0,0
Alberto Martin,2008,A,R64,1,122.0,0
Alberto Martin,2008,A,R32,1,122.0,0
Alberto Martin,2009,A,R64,2,78.0,0
Alberto Martin,2009,A,R32,3,78.0,0
Alberto Martin,2009,A,R16,1,78.0,0
Alberto Martin,2010,A,R64,1,129.0,0
Alberto Martin,2010,A,R16,2,129.0,0
Alberto Paris,1992,D,RR,1,,0
Aldin Setkic,2010,D,RR,3,330.0,0
Aldin Setkic,2011,D,RR,1,343.0,0
Aldin Setkic,2013,D,RR,1,268.0,0
Alejandro Aramburu,1992,D,RR,1,304.0,0
Alejandro Aramburu,1993,D,RR,3,300.0,0
Alejandro Aramburu,1995,D,RR,1,216.0,0
Alejandro Aramburu,1998,D,RR,2,303.0,0
Alejandro Aramburu,1999,D,RR,1,347.0,0
Alejandro Davidovich Fokina,2019,A,QF,1,167.0,0
Alejandro Davidovich Fokina,2020,A,R32,1,63.0,0
Alejandro Davidovich Fokina,2020,A,R16,1,63.0,0
Alejandro Davidovich Fokina,2020,A,QF,1,63.0,0
Alejandro Davidovich Fokina,2020,G,R128,2,63.0,0
Alejandro Davidovich Fokina,2020,G,R32,1,63.0,0
Alejandro Davidovich Fokina,2020,M,R32,1,63.0,0
Alejandro Davidovich Fokina,2021,A,R64,1,35.0,0
Alejandro Davidovich Fokina,2021,A,R32,7,35.0,0
Alejandro Davidovich Fokina,2021,A,R16,2,35.0,0
Alejandro Davidovich Fokina,2021,A,QF,1,35.0,0
Alejandro Davidovich Fokina,2021,G,R16,1,35.0,0
Alejandro Davidovich Fokina,2021,M,R128,1,35.0,0
Alejandro Davidovich Fokina,2021,M,R64,1,35.0,0
Alejandro Davidovich Fokina,2021,M,R32,1,35.0,0
Alejandro Davidovich Fokina,2021,M,R16,1,35.0,0
Alejandro Davidovich Fokina,2022,A,R32,1,28.0,0
Alejandro Davidovich Fokina,2022,A,R16,4,28.0,0
Alejandro Davidovich Fokina,2022,G,R128,2,28.0,0
Alejandro Davidovich Fokina,2022,G,R32,1,28.0,0
Alejandro Davidovich Fokina,2022,M,R128,1,28.0,0
Alejandro Davidovich Fokina,2022,M,R64,2,28.0,0
Alejandro Davidovich Fokina,2022,M,SF,1,28.0,0
Alejandro Davidovich Fokina,2023,A,R32,4,21.0,0
Alejandro Davidovich Fokina,2023,A,R16,4,21.0,0
Alejandro Davidovich Fokina,2023,D,RR,1,21.0,0
Alejandro Davidovich Fokina,2023,G,R128,1,21.0,0
Alejandro Davidovich Fokina,2023,G,R64,3,21.0,0
Alejandro Davidovich Fokina,2023,M,R64,4,21.0,0
Alejandro Davidovich Fokina,2023,M,R32,1,21.0,0
Alejandro Davidovich Fokina,2023,M,R16,1,21.0,0
Alejandro Davidovich Fokina,2023,M,QF,1,21.0,0
Alejandro Davidovich Fokina,2024,A,RR,1,24.0,0
Alejandro Davidovich Fokina,2024,A,R32,4,24.0,0
Alejandro Davidovich Fokina,2024,A,R16,3,24.0,0
Alejandro Davidovich Fokina,2024,G,R128,2,24.0,0
Alejandro Davidovich Fokina,2024,M,R128,1,24.0,0
Alejandro Davidovich Fokina,2024,M,R64,2,24.0,0
Alejandro Davidovich Fokina,2024,M,R32,1,24.0,0
Alejandro Falla,2001,D,RR,1,1328.0,0
Alejandro Falla,2002,D,RR,1,1371.0,0
Alejandro Falla,2004,A,R64,1,114.0,0
Alejandro Falla,2004,A,R32,2,114.0,0
Alejandro Falla,2004,G,R128,2,114.0,0
Alejandro Falla,2005,D,RR,1,256.0,0
Alejandro Falla,2006,A,R64,1,116.0,0
Alejandro Falla,2006,D,RR,3,116.0,0
Alejandro Falla,2006,G,R128,3,116.0,0
Alejandro Falla,2007,A,ER,1,95.0,0
Alejandro Falla,2007,A,R64,2,95.0,0
Alejandro Falla,2007,A,R32,1,95.0,0
Alejandro Falla,2007,A,QF,1,95.0,0
Alejandro Falla,2007,D,RR,1,95.0,0
Alejandro Falla,2007,G,R128,1,95.0,0
Alejandro Falla,2007,M,R128,1,95.0,0
Alejandro Falla,2007,M,R64,1,95.0,0
Alejandro Falla,2008,A,R32,2,84.0,0
Alejandro Falla,2008,A,R16,1,84.0,0
Alejandro Falla,2008,D,RR,1,84.0,0
Alejandro Falla,2008,G,R128,2,84.0,0
Alejandro Falla,2009,A,R64,1,163.0,0
Alejandro Falla,2009,D,RR,1,163.0,0
Alejandro Falla,2009,M,R64,1,163.0,0
Alejandro Falla,2010,A,R32,4,61.0,0
Alejandro Falla,2010,A,R16,2,61.0,0
Alejandro Falla,2010,G,R128,1,61.0,0
Alejandro Falla,2010,G,R64,1,61.0,0
Alejandro Falla,2010,M,R128,1,61.0,0
Alejandro Falla,2010,M,R64,1,61.0,0
Alejandro Falla,2011,A,R32,3,83.0,0
Alejandro Falla,2011,A,R16,1,83.0,0
Alejandro Falla,2011,D,RR,1,83.0,0
Alejandro Falla,2011,G,R128,1,83.0,0
Alejandro Falla,2011,G,R32,1,83.0,0
Alejandro Falla,2012,A,R32,4,54.0,0
Alejandro Falla,2012,A,R16,2,54.0,0
Alejandro Falla,2012,G,R64,2,54.0,0
Alejandro Falla,2012,M,R128,1,54.0,0
Alejandro Falla,2012,M,R64,2,54.0,0
Alejandro Falla,2013,A,R32,3,53.0,0
Alejandro Falla,2013,A,R16,1,53.0,0
Alejandro Falla,2013,A,SF,1,53.0,0
Alejandro Falla,2013,D,RR,1,53.0,0
Alejandro Falla,2013,G,R128,1,53.0,0
Alejandro Falla,2013,M,R64,1,53.0,0
Alejandro Falla,2014,A,R32,2,54.0,0
Alejandro Falla,2014,A,SF,1,54.0,0
Alejandro Falla,2014,D,RR,1,54.0,0
Alejandro Falla,2014,G,R128,1,54.0,0
Alejandro Falla,2014,M,R64,1,54.0,0
Alejandro Falla,2015,A,R32,3,112.0,0
Alejandro Falla,2015,A,R16,1,112.0,0
Alejandro Falla,2015,M,R64,1,112.0,0
Alejandro Falla,2016,A,R32,1,126.0,0
Alejandro Falla,2017,A,R32,1,310.0,0
Alejandro Gomez Gb42,2015,A,R32,1,698.0,0
Alejandro Gonzalez,2014,A,R16,2,74.0,0
Alejandro Gonzalez,2014,D,RR,1,74.0,0
Alejandro Gonzalez,2014,G,R128,2,74.0,0
Alejandro Gonzalez,2014,M,R128,1,74.0,0
Alejandro Gonzalez,2014,M,R64,1,74.0,0
Alejandro Gonzalez,2015,A,R32,2,90.0,0
Alejandro Gonzalez,2015,D,RR,1,90.0,0
Alejandro Gonzalez,2015,G,R128,1,90.0,0
Alejandro Gonzalez,2018,D,RR,2,305.0,0
Alejandro Gonzalez,2019,D,RR,1,337.0,0
Alejandro Hernandez,1994,D,RR,1,987.0,0
Alejandro Hernandez,1995,A,R32,1,354.0,0
Alejandro Hernandez,1996,A,R32,1,137.0,0
Alejandro Hernandez,1996,A,R16,2,137.0,0
Alejandro Hernandez,1996,D,RR,1,137.0,0
Alejandro Hernandez,1997,A,R32,2,160.0,0
Alejandro Hernandez,1998,A,R16,1,170.0,0
Alejandro Hernandez,1998,D,RR,3,170.0,0
Alejandro Hernandez,1999,D,RR,3,162.0,0
Alejandro Hernandez,2000,A,R32,1,172.0,0
Alejandro Hernandez,2000,D,RR,3,172.0,0
Alejandro Hernandez,2001,D,RR,2,269.0,0
Alejandro Hernandez,2002,D,RR,1,293.0,0
Alejandro Hernandez,2004,D,RR,2,251.0,0
Alejandro Moro Canas,2024,A,R32,1,240.0,0
Alejandro Olivera,1999,D,RR,1,727.0,0
Alejandro Tabilo,2020,A,R32,1,166.0,0
Alejandro Tabilo,2020,D,RR,1,166.0,0
Alejandro Tabilo,2020,G,R128,1,166.0,0
Alejandro Tabilo,2021,A,R32,1,168.0,0
Alejandro Tabilo,2021,M,R128,1,168.0,0
Alejandro Tabilo,2022,A,RR,1,69.0,0
Alejandro Tabilo,2022,A,R64,1,69.0,0
Alejandro Tabilo,2022,A,R32,2,69.0,0
Alejandro Tabilo,2022,A,R16,1,69.0,0
Alejandro Tabilo,2022,A,QF,1,69.0,0
Alejandro Tabilo,2022,A,SF,1,69.0,0
Alejandro Tabilo,2022,D,RR,2,69.0,0
Alejandro Tabilo,2022,G,R128,2,69.0,0
Alejandro Tabilo,2023,M,R32,1,187.0,0
Alejandro Tabilo,2024,A,R32,3,19.0,0
Alejandro Tabilo,2024,A,R16,1,19.0,0
Alejandro Tabilo,2024,A,QF,1,19.0,0
Alejandro Tabilo,2024,A,SF,1,19.0,0
Alejandro Tabilo,2024,A,F,2,19.0,2
Alejandro Tabilo,2024,D,RR,1,19.0,0
Alejandro Tabilo,2024,G,R64,1,19.0,0
Alejandro Tabilo,2024,M,R128,2,19.0,0
Alejandro Tabilo,2024,M,R64,3,19.0,0
Alejandro Tabilo,2024,M,R32,1,19.0,0
Alejandro Tabilo,2024,M,QF,1,19.0,0
Alejo Mancisidor,1992,A,R16,1,268.0,0
Alejo Mancisidor,1994,A,R32,1,130.0,0
Alejo Mancisidor,1995,A,R32,2,135.0,0
Aleksandar Kovacevic,2022,A,QF,1,222.0,0
Aleksandar Kovacevic,2023,A,R16,1,102.0,0
Aleksandar Kovacevic,2023,M,R128,1,102.0,0
Aleksandar Kovacevic,2024,A,R32,4,82.0,0
Aleksandar Kovacevic,2024,A,R16,2,82.0,0
Aleksandar Kovacevic,2024,G,R128,1,82.0,0
Aleksandar Vukic,2021,A,R64,1,195.0,0
Aleksandar Vukic,2021,M,R128,1,195.0,0
Aleksandar Vukic,2022,A,R32,1,140.0,0
Aleksandar Vukic,2022,A,R16,2,140.0,0
Aleksandar Vukic,2022,G,R128,1,140.0,0
Aleksandar Vukic,2023,A,R32,3,51.0,0
Aleksandar Vukic,2023,A,SF,1,51.0,0
Aleksandar Vukic,2023,G,R128,1,51.0,0
Aleksandar Vukic,2023,M,R128,1,51.0,0
Aleksandar Vukic,2023,M,R32,1,51.0,0
Aleksandar Vukic,2024,A,R32,4,65.0,0
Aleksandar Vukic,2024,A,R16,3,65.0,0
Aleksandar Vukic,2024,A,QF,2,65.0,0
Aleksandar Vukic,2024,G,R128,1,65.0,0
Aleksandar Vukic,2024,M,R128,2,65.0,0
Aleksandar Vukic,2024,M,R64,1,65.0,0
Aleksandr Nedovyesov,2014,A,R64,1,77.0,0
Aleksandr Nedovyesov,2014,A,R32,1,77.0,0
Aleksandr Nedovyesov,2014,G,R128,2,77.0,0
Aleksandr Nedovyesov,2015,D,RR,2,115.0,0
Aleksandre Bakshi,2023,D,RR,1,704.0,0
Aleksandre Bakshi,2024,D,RR,1,512.0,0
Aleksandre Metreveli,2019,D,RR,1,695.0,0
Aleksandre Metreveli,2020,A,RR,1,678.0,0
Alen Avidzba,2019,A,R32,1,498.0,0
Alessandro Giannessi,2011,A,R16,1,183.0,0
Alessandro Giannessi,2012,A,R32,1,146.0,0
Alessandro Giannessi,2016,G,R128,1,243.0,0
Alessandro Giannessi,2017,A,R32,2,104.0,0
Alessandro Giannessi,2017,A,QF,1,104.0,0
Alessandro Giannessi,2017,D,RR,1,104.0,0
Alessandro Giannessi,2018,A,R32,1,159.0,0
Alessandro Giannessi,2019,A,R32,1,168.0,0
Alessandro Giannessi,2021,A,R32,1,177.0,0
Alessio Di Mauro,2004,D,RR,1,149.0,0
Alessio Di Mauro,2005,A,R64,1,93.0,0
Alessio Di Mauro,2005,A,R32,1,93.0,0
Alessio Di Mauro,2005,G,R128,1,93.0,0
Alessio Di Mauro,2006,A,R32,2,84.0,0
Alessio Di Mauro,2006,A,R16,1,84.0,0
Alessio Di Mauro,2006,G,R128,1,84.0,0
Alessio Di Mauro,2006,M,R32,1,84.0,0
Alessio Di Mauro,2007,A,R32,1,98.0,0
Alessio Di Mauro,2007,A,SF,1,98.0,0
Alessio Di Mauro,2010,A,R32,1,257.0,0
Alex Antonitsch,1990,A,R32,1,64.0,0
Alex Antonitsch,1991,A,R64,1,63.0,0
Alex Antonitsch,1991,A,R32,3,63.0,0
Alex Antonitsch,1991,A,R16,1,63.0,0
Alex Antonitsch,1991,A,QF,1,63.0,0
Alex Antonitsch,1992,A,R64,1,92.0,0
Alex Antonitsch,1992,A,R32,2,92.0,0
Alex Antonitsch,1992,A,R16,2,92.0,0
Alex Antonitsch,1992,A,SF,1,92.0,0
Alex Antonitsch,1992,D,RR,1,92.0,0
Alex Antonitsch,1993,A,R64,2,81.0,0
Alex Antonitsch,1993,A,R32,2,81.0,0
Alex Antonitsch,1993,A,R16,2,81.0,0
Alex Antonitsch,1993,A,QF,1,81.0,0
Alex Antonitsch,1993,D,RR,1,81.0,0
Alex Antonitsch,1993,G,R64,1,81.0,0
