,player_name,surface,matches_won,matches_lost,win_rate
9361,Elaine Genovese,Clay,5.0,8.0,38.46153846153847
9362,Elaine Genovese,Hard,3.0,5.0,37.5
9363,Eldina Fazlic,Clay,2.0,2.0,50.0
9364,Eleana Yu,Hard,0.0,1.0,0.0
9365,Electra Henry,Clay,0.0,1.0,0.0
9366,Elena Arabadji,Clay,1.0,0.0,100.0
9367,Elena Baltacha,Clay,9.0,17.0,34.61538461538461
9368,Elena Baltacha,Grass,16.0,29.0,35.55555555555556
9369,Elena Baltacha,Hard,42.0,37.0,53.16455696202531
9370,Elena Bogdan,Clay,0.0,1.0,0.0
9371,Elena Bogdan,Hard,1.0,1.0,50.0
9372,Elena Bovina,Carpet,16.0,11.0,59.25925925925925
9373,Elena Bovina,Clay,34.0,23.0,59.64912280701754
9374,Elena Bovina,Grass,11.0,12.0,47.82608695652174
9375,Elena Bovina,Hard,69.0,65.0,51.49253731343284
9376,Elena Branker,Clay,0.0,4.0,0.0
9377,Elena Branker,Hard,1.0,3.0,25.0
9378,Elena Brioukhovets,Carpet,5.0,11.0,31.25
9379,Elena Brioukhovets,Clay,15.0,20.0,42.857142857142854
9380,Elena Brioukhovets,Grass,9.0,10.0,47.368421052631575
9381,Elena Brioukhovets,Hard,8.0,17.0,32.0
9382,Elena Dementieva,Carpet,53.0,28.0,65.4320987654321
9383,Elena Dementieva,Clay,118.0,59.0,66.66666666666666
9384,Elena Dementieva,Grass,41.0,20.0,67.21311475409836
9385,Elena Dementieva,Hard,293.0,143.0,67.20183486238533
9386,Elena Gabriela Ruse,Clay,16.0,18.0,47.05882352941176
9387,Elena Gabriela Ruse,Grass,3.0,8.0,27.27272727272727
9388,Elena Gabriela Ruse,Hard,19.0,26.0,42.22222222222222
9389,Elena Juricich,Clay,7.0,4.0,63.63636363636363
9390,Elena Krutko,Clay,1.0,7.0,12.5
9391,Elena Likhovtseva,Carpet,56.0,56.0,50.0
9392,Elena Likhovtseva,Clay,86.0,79.0,52.121212121212125
9393,Elena Likhovtseva,Grass,47.0,34.0,58.0246913580247
9394,Elena Likhovtseva,Hard,181.0,182.0,49.862258953168045
9395,Elena Makarova,Carpet,20.0,12.0,62.5
9396,Elena Makarova,Clay,28.0,31.0,47.45762711864407
9397,Elena Makarova,Grass,3.0,5.0,37.5
9398,Elena Makarova,Hard,23.0,30.0,43.39622641509434
9399,Elena Malygina,Clay,3.0,6.0,33.33333333333333
9400,Elena Malygina,Hard,1.0,6.0,14.285714285714285
9401,Elena Manevska,Clay,1.0,1.0,50.0
9402,Elena Pampoulova,Carpet,0.0,8.0,0.0
9403,Elena Pampoulova,Clay,26.0,48.0,35.13513513513514
9404,Elena Pampoulova,Grass,3.0,5.0,37.5
9405,Elena Pampoulova,Hard,16.0,21.0,43.24324324324324
9406,Elena Petrenko,Clay,0.0,1.0,0.0
9407,Elena Pridankina,Hard,1.0,2.0,33.33333333333333
9408,Elena Rybakina,Clay,54.0,21.0,72.0
9409,Elena Rybakina,Grass,29.0,10.0,74.35897435897436
9410,Elena Rybakina,Hard,136.0,69.0,66.34146341463415
9411,Elena Salvador Reja,Clay,0.0,1.0,0.0
9412,Elena Savoldi,Clay,4.0,7.0,36.36363636363637
9413,Elena Savoldi,Hard,1.0,2.0,33.33333333333333
9414,Elena Tatarkova,Carpet,3.0,8.0,27.27272727272727
9415,Elena Tatarkova,Clay,15.0,19.0,44.11764705882353
9416,Elena Tatarkova,Grass,5.0,7.0,41.66666666666667
9417,Elena Tatarkova,Hard,15.0,22.0,40.54054054054054
9418,Elena Vesnina,Carpet,2.0,4.0,33.33333333333333
9419,Elena Vesnina,Clay,73.0,75.0,49.32432432432432
9420,Elena Vesnina,Grass,33.0,24.0,57.89473684210527
9421,Elena Vesnina,Hard,158.0,161.0,49.52978056426332
9422,Eleni Daniilidou,Carpet,6.0,9.0,40.0
9423,Eleni Daniilidou,Clay,35.0,54.0,39.325842696629216
9424,Eleni Daniilidou,Grass,31.0,24.0,56.36363636363636
9425,Eleni Daniilidou,Hard,129.0,130.0,49.80694980694981
9426,Eleni Pilava Papanikolaou,Clay,1.0,4.0,20.0
9427,Eleni Pilava Papanikolaou,Hard,1.0,1.0,50.0
9428,Eleni Rossides,Carpet,1.0,2.0,33.33333333333333
9429,Eleni Rossides,Hard,2.0,7.0,22.22222222222222
9430,Eleonora Molinaro,Clay,3.0,1.0,75.0
9431,Eleonora Molinaro,Hard,9.0,3.0,75.0
9432,Eleonora Vegliante,Clay,3.0,2.0,60.0
9433,Elina Avanesyan,Clay,22.0,14.0,61.111111111111114
9434,Elina Avanesyan,Grass,3.0,4.0,42.857142857142854
9435,Elina Avanesyan,Hard,13.0,20.0,39.39393939393939
9436,Elina Gasanova,Clay,2.0,3.0,40.0
9437,Elina Svitolina,Carpet,2.0,1.0,66.66666666666666
9438,Elina Svitolina,Clay,93.0,48.0,65.95744680851064
9439,Elina Svitolina,Grass,26.0,22.0,54.166666666666664
9440,Elina Svitolina,Hard,266.0,141.0,65.35626535626535
9441,Elisabetta Cocciaretto,Clay,23.0,23.0,50.0
9442,Elisabetta Cocciaretto,Grass,6.0,4.0,60.0
9443,Elisabetta Cocciaretto,Hard,26.0,37.0,41.269841269841265
9444,Elise Burgin,Carpet,1.0,1.0,50.0
9445,Elise Burgin,Clay,1.0,2.0,33.33333333333333
9446,Elise Burgin,Grass,0.0,1.0,0.0
9447,Elise Burgin,Hard,0.0,6.0,0.0
9448,Elise Mertens,Clay,67.0,35.0,65.68627450980392
9449,Elise Mertens,Grass,25.0,27.0,48.07692307692308
9450,Elise Mertens,Hard,176.0,112.0,61.111111111111114
9451,Elise Tamaela,Clay,6.0,8.0,42.857142857142854
9452,Elise Tamaela,Grass,0.0,1.0,0.0
9453,Elise Tamaela,Hard,4.0,5.0,44.44444444444444
9454,Elitsa Kostova,Carpet,0.0,1.0,0.0
9455,Elitsa Kostova,Clay,8.0,12.0,40.0
9456,Elitsa Kostova,Hard,8.0,16.0,33.33333333333333
9457,Eliza Askarova,Hard,0.0,1.0,0.0
9458,Eliza Omirou,Clay,0.0,1.0,0.0
9459,Eliza Omirou,Hard,0.0,2.0,0.0
9460,Elizabeth Gibson,Clay,5.0,7.0,41.66666666666667
9461,Elizabeth Gibson,Hard,3.0,2.0,60.0
9462,Elizabeth Kobak,Hard,0.0,1.0,0.0
9463,Elizabeth Mandlik,Clay,0.0,1.0,0.0
9464,Elizabeth Mandlik,Grass,2.0,2.0,50.0
9465,Elizabeth Mandlik,Hard,5.0,9.0,35.714285714285715
9466,Elizabeth Osborne,Hard,1.0,3.0,25.0
9467,Elizabeth Schmidt,Hard,0.0,2.0,0.0
9468,Elizabeth Tapia,Clay,1.0,2.0,33.33333333333333
9469,Elizaveta Kulichkova,Clay,2.0,5.0,28.57142857142857
9470,Elizaveta Kulichkova,Grass,1.0,3.0,25.0
9471,Elizaveta Kulichkova,Hard,14.0,20.0,41.17647058823529
9472,Elke Clijsters,Carpet,0.0,5.0,0.0
9473,Elke Clijsters,Clay,0.0,1.0,0.0
9474,Elke Clijsters,Hard,0.0,2.0,0.0
9475,Ella Haavisto,Hard,0.0,3.0,0.0
9476,Ella Ionescu,Grass,1.0,2.0,33.33333333333333
9477,Ella Leivo,Clay,0.0,5.0,0.0
9478,Ella Leivo,Hard,0.0,1.0,0.0
9479,Ella Seidel,Clay,4.0,3.0,57.14285714285714
9480,Ella Seidel,Hard,1.0,4.0,20.0
9481,Ellen Allgurin,Clay,1.0,5.0,16.666666666666664
9482,Ellen Allgurin,Hard,1.0,0.0,100.0
9483,Ellen Barry,Hard,2.0,2.0,50.0
9484,Ellen Perez,Clay,0.0,2.0,0.0
9485,Ellen Perez,Grass,0.0,2.0,0.0
9486,Ellen Perez,Hard,1.0,10.0,9.090909090909092
9487,Elly Hakami,Clay,0.0,1.0,0.0
9488,Elly Hakami,Hard,0.0,4.0,0.0
9489,Elna De Villiers,Hard,0.0,3.0,0.0
9490,Elna Reinach,Carpet,6.0,8.0,42.857142857142854
9491,Elna Reinach,Clay,12.0,18.0,40.0
9492,Elna Reinach,Grass,17.0,15.0,53.125
9493,Elna Reinach,Hard,37.0,48.0,43.529411764705884
9494,Eloisa Maria Compostizo De Andres,Clay,1.0,1.0,50.0
9495,Elpis Alexandrou,Clay,1.0,1.0,50.0
9496,Elrien De Villiers,Clay,3.0,5.0,37.5
9497,Elrien De Villiers,Hard,1.0,1.0,50.0
9498,Els Callens,Carpet,26.0,28.0,48.148148148148145
9499,Els Callens,Clay,19.0,32.0,37.254901960784316
9500,Els Callens,Grass,19.0,23.0,45.23809523809524
9501,Els Callens,Hard,28.0,52.0,35.0
9502,Elsa Jacquemot,Clay,2.0,8.0,20.0
9503,Elsa Jacquemot,Grass,0.0,1.0,0.0
9504,Elsa Jacquemot,Hard,1.0,5.0,16.666666666666664
9505,Elsa Oriain,Clay,0.0,1.0,0.0
9506,Elsa Oriain,Grass,7.0,4.0,63.63636363636363
9507,Elsa Oriain,Hard,2.0,0.0,100.0
9508,Elsa Serrano Eduards,Clay,0.0,1.0,0.0
9509,Elvina Kalieva,Clay,0.0,1.0,0.0
9510,Elvina Kalieva,Hard,0.0,4.0,0.0
9511,Elya Constanta,Clay,0.0,6.0,0.0
9512,Elze Potgieter,Clay,0.0,3.0,0.0
9513,Ema Burgic,Clay,4.0,1.0,80.0
9514,Ema Burgic,Hard,0.0,4.0,0.0
9515,Emanuela Brusati,Hard,1.0,1.0,50.0
9516,Emanuela Zardo,Carpet,3.0,7.0,30.0
9517,Emanuela Zardo,Clay,41.0,31.0,56.94444444444444
9518,Emanuela Zardo,Grass,1.0,3.0,25.0
9519,Emanuela Zardo,Hard,12.0,21.0,36.36363636363637
9520,Emelyn Starr,Hard,0.0,1.0,0.0
9521,Emiko Okagawa,Hard,0.0,2.0,0.0
9522,Emilia Tenizbaeva,Hard,0.0,3.0,0.0
9523,Emiliana Arango,Clay,14.0,16.0,46.666666666666664
9524,Emiliana Arango,Grass,0.0,1.0,0.0
9525,Emiliana Arango,Hard,8.0,6.0,57.14285714285714
9526,Emilie Bacquet,Clay,0.0,1.0,0.0
9527,Emilie Elde,Clay,0.0,1.0,0.0
9528,Emilie Francati,Clay,3.0,0.0,100.0
9529,Emilie Francati,Hard,3.0,1.0,75.0
9530,Emilie Loit,Carpet,8.0,14.0,36.36363636363637
9531,Emilie Loit,Clay,95.0,73.0,56.547619047619044
9532,Emilie Loit,Grass,10.0,14.0,41.66666666666667
9533,Emilie Loit,Hard,51.0,80.0,38.93129770992366
9534,Emilie Viqueira,Clay,5.0,4.0,55.55555555555556
9535,Emilie Viqueira,Hard,3.0,2.0,60.0
9536,Emily Appleton,Grass,0.0,2.0,0.0
9537,Emily Bond,Carpet,0.0,1.0,0.0
9538,Emily Fanning,Hard,6.0,1.0,85.71428571428571
9539,Emily Hewson,Grass,5.0,6.0,45.45454545454545
9540,Emily Webley Smith,Grass,1.0,3.0,25.0
9541,Emily Webley Smith,Hard,0.0,2.0,0.0
9542,Emina Bektas,Clay,0.0,1.0,0.0
9543,Emina Bektas,Grass,4.0,5.0,44.44444444444444
9544,Emina Bektas,Hard,3.0,11.0,21.428571428571427
9545,Emma Flood,Clay,2.0,8.0,20.0
9546,Emma Gott,Grass,1.0,4.0,20.0
9547,Emma Hayman,Hard,3.0,1.0,75.0
9548,Emma Laine,Clay,18.0,13.0,58.06451612903226
9549,Emma Laine,Grass,0.0,2.0,0.0
9550,Emma Laine,Hard,37.0,31.0,54.41176470588235
9551,Emma Murphy,Hard,3.0,1.0,75.0
9552,Emma Navarro,Clay,17.0,15.0,53.125
9553,Emma Navarro,Grass,10.0,5.0,66.66666666666666
9554,Emma Navarro,Hard,37.0,24.0,60.65573770491803
9555,Emma Raducanu,Clay,8.0,8.0,50.0
9556,Emma Raducanu,Grass,12.0,7.0,63.1578947368421
9557,Emma Raducanu,Hard,36.0,28.0,56.25
9558,Emma Sofia Helisten,Hard,0.0,1.0,0.0
9559,Emmanuelle Curutchet,Clay,1.0,3.0,25.0
9560,Emmanuelle Duval,Hard,1.0,0.0,100.0
9561,Emmanuelle Gagliardi,Carpet,2.0,9.0,18.181818181818183
9562,Emmanuelle Gagliardi,Clay,65.0,78.0,45.45454545454545
9563,Emmanuelle Gagliardi,Grass,12.0,18.0,40.0
9564,Emmanuelle Gagliardi,Hard,49.0,85.0,36.56716417910448
9565,En Shuo Liang,Clay,0.0,1.0,0.0
9566,En Shuo Liang,Hard,6.0,12.0,33.33333333333333
9567,Ena Shibahara,Clay,1.0,1.0,50.0
9568,Ena Shibahara,Grass,0.0,1.0,0.0
9569,Ena Shibahara,Hard,4.0,6.0,40.0
9570,Eny Sulistyowati,Hard,0.0,2.0,0.0
9571,Erdenesuren Erdenebat,Hard,1.0,2.0,33.33333333333333
9572,Eri Hozumi,Grass,0.0,1.0,0.0
9573,Eri Hozumi,Hard,5.0,10.0,33.33333333333333
9574,Erica Adams,Carpet,0.0,1.0,0.0
9575,Erica Biro,Hard,4.0,4.0,50.0
9576,Erica Krauth,Clay,0.0,1.0,0.0
9577,Erika Andreeva,Clay,3.0,8.0,27.27272727272727
9578,Erika Andreeva,Grass,1.0,1.0,50.0
9579,Erika Andreeva,Hard,11.0,17.0,39.285714285714285
9580,Erika Barquero,Clay,0.0,1.0,0.0
9581,Erika Clarke Magana,Clay,0.0,3.0,0.0
9582,Erika Clarke Magana,Hard,1.0,8.0,11.11111111111111
9583,Erika De Lone,Carpet,2.0,11.0,15.384615384615385
9584,Erika De Lone,Clay,3.0,12.0,20.0
9585,Erika De Lone,Grass,3.0,12.0,20.0
9586,Erika De Lone,Hard,30.0,57.0,34.48275862068966
9587,Erika Hendsel,Clay,0.0,2.0,0.0
9588,Erika Sema,Hard,2.0,9.0,18.181818181818183
9589,Erika Takao,Carpet,1.0,2.0,33.33333333333333
9590,Erika Takao,Grass,0.0,1.0,0.0
9591,Erika Takao,Hard,2.0,2.0,50.0
9592,Erika Valdes,Clay,0.0,5.0,0.0
9593,Erika Valdes,Hard,6.0,7.0,46.15384615384615
9594,Erika Villalobos Morsink,Clay,1.0,1.0,50.0
9595,Erika Villalobos Morsink,Hard,4.0,2.0,66.66666666666666
9596,Erin Routliffe,Clay,1.0,1.0,50.0
9597,Erin Routliffe,Hard,3.0,3.0,50.0
9598,Esme De Villiers,Carpet,15.0,3.0,83.33333333333334
9599,Esme De Villiers,Clay,8.0,4.0,66.66666666666666
9600,Esme De Villiers,Grass,12.0,8.0,60.0
9601,Esmir Hoogendoorn,Clay,2.0,2.0,50.0
9602,Esra Bayburt,Clay,0.0,2.0,0.0
9603,Essi Laine,Clay,2.0,3.0,40.0
9604,Essi Laine,Hard,1.0,5.0,16.666666666666664
9605,Estefania Balda Alvarez,Clay,2.0,1.0,66.66666666666666
9606,Estefania Balda Alvarez,Hard,3.0,1.0,75.0
9607,Estefania Bottini,Clay,1.0,5.0,16.666666666666664
9608,Estefania Craciun,Clay,7.0,8.0,46.666666666666664
9609,Esther Knox,Grass,0.0,1.0,0.0
9610,Esther Mbugua,Clay,0.0,5.0,0.0
9611,Estrella Cabeza Candela,Clay,21.0,23.0,47.72727272727273
9612,Estrella Cabeza Candela,Grass,0.0,1.0,0.0
9613,Estrella Cabeza Candela,Hard,5.0,6.0,45.45454545454545
9614,Etsuko Yamada,Hard,3.0,2.0,60.0
9615,Eudice Wong Chong,Hard,8.0,6.0,57.14285714285714
9616,Eugenia Birioukova,Clay,0.0,1.0,0.0
9617,Eugenia Camacho,Clay,1.0,3.0,25.0
9618,Eugenia Camacho,Hard,0.0,1.0,0.0
9619,Eugenia Kulikovskaya,Carpet,2.0,3.0,40.0
9620,Eugenia Kulikovskaya,Clay,5.0,12.0,29.411764705882355
9621,Eugenia Kulikovskaya,Grass,0.0,4.0,0.0
9622,Eugenia Kulikovskaya,Hard,3.0,13.0,18.75
9623,Eugenia Maia,Clay,3.0,2.0,60.0
9624,Eugenia Maniokova,Carpet,10.0,13.0,43.47826086956522
9625,Eugenia Maniokova,Clay,11.0,21.0,34.375
9626,Eugenia Maniokova,Grass,0.0,3.0,0.0
9627,Eugenia Maniokova,Hard,8.0,18.0,30.76923076923077
9628,Eugenia Silantieva,Hard,5.0,3.0,62.5
9629,Eugenie Bouchard,Clay,50.0,31.0,61.72839506172839
9630,Eugenie Bouchard,Grass,15.0,17.0,46.875
9631,Eugenie Bouchard,Hard,101.0,102.0,49.75369458128079
9632,Eun Ha Kim,Clay,5.0,7.0,41.66666666666667
9633,Eun Ha Kim,Hard,6.0,7.0,46.15384615384615
9634,Eun Hye Cho,Hard,1.0,1.0,50.0
9635,Eva Bes Ostariz,Clay,13.0,24.0,35.13513513513514
9636,Eva Bes Ostariz,Grass,0.0,1.0,0.0
9637,Eva Bes Ostariz,Hard,1.0,3.0,25.0
9638,Eva Birnerova,Clay,15.0,31.0,32.608695652173914
9639,Eva Birnerova,Grass,3.0,6.0,33.33333333333333
9640,Eva Birnerova,Hard,14.0,24.0,36.84210526315789
9641,Eva Dyrberg,Carpet,2.0,2.0,50.0
9642,Eva Dyrberg,Clay,17.0,14.0,54.83870967741935
9643,Eva Dyrberg,Grass,0.0,3.0,0.0
9644,Eva Dyrberg,Hard,7.0,6.0,53.84615384615385
9645,Eva Fernandez Brugues,Clay,1.0,2.0,33.33333333333333
9646,Eva Fislova,Carpet,0.0,1.0,0.0
9647,Eva Fislova,Clay,2.0,3.0,40.0
9648,Eva Fislova,Grass,1.0,1.0,50.0
9649,Eva Fislova,Hard,2.0,5.0,28.57142857142857
9650,Eva Hrdinova,Clay,1.0,1.0,50.0
9651,Eva Hrdinova,Grass,0.0,1.0,0.0
9652,Eva Hrdinova,Hard,0.0,4.0,0.0
9653,Eva Jimenez Sanz,Clay,2.0,1.0,66.66666666666666
9654,Eva Jimenez Sanz,Hard,0.0,1.0,0.0
9655,Eva Krejcova,Clay,0.0,1.0,0.0
9656,Eva Krejcova,Grass,18.0,7.0,72.0
9657,Eva Lys,Clay,8.0,7.0,53.333333333333336
9658,Eva Lys,Grass,0.0,1.0,0.0
9659,Eva Lys,Hard,12.0,10.0,54.54545454545454
9660,Eva Maria Hoch,Clay,0.0,1.0,0.0
9661,Eva Martincova,Carpet,1.0,1.0,50.0
9662,Eva Martincova,Clay,9.0,14.0,39.130434782608695
9663,Eva Martincova,Grass,0.0,2.0,0.0
9664,Eva Martincova,Hard,0.0,5.0,0.0
9665,Eva Melicharova,Carpet,0.0,1.0,0.0
9666,Eva Melicharova,Clay,0.0,1.0,0.0
9667,Eva Paalma,Clay,1.0,1.0,50.0
9668,Eva Paalma,Hard,0.0,1.0,0.0
9669,Eva Pfaff,Carpet,0.0,3.0,0.0
9670,Eva Pfaff,Clay,0.0,1.0,0.0
9671,Eva Pfaff,Grass,0.0,2.0,0.0
9672,Eva Pfaff,Hard,1.0,6.0,14.285714285714285
9673,Eva Sviglerova,Carpet,3.0,5.0,37.5
9674,Eva Sviglerova,Clay,5.0,9.0,35.714285714285715
9675,Eva Sviglerova,Grass,0.0,2.0,0.0
9676,Eva Sviglerova,Hard,18.0,23.0,43.90243902439025
9677,Eva Vedder,Clay,0.0,1.0,0.0
9678,Eva Vedder,Grass,0.0,1.0,0.0
9679,Evagelia Roussi,Clay,3.0,4.0,42.857142857142854
9680,Evangeline Olivarez,Clay,1.0,1.0,50.0
9681,Eveline Vanhyfte,Hard,0.0,1.0,0.0
9682,Evelyn Fauth,Carpet,0.0,1.0,0.0
9683,Evelyn Fauth,Clay,1.0,10.0,9.090909090909092
9684,Evelyn Fauth,Hard,1.0,2.0,33.33333333333333
9685,Evelyn Otula,Clay,1.0,12.0,7.6923076923076925
9686,Evelyn Otula,Hard,0.0,2.0,0.0
9687,Evelyne Gmeiner,Clay,0.0,1.0,0.0
9688,Evgenia Linetskaya,Carpet,0.0,1.0,0.0
9689,Evgenia Linetskaya,Clay,3.0,4.0,42.857142857142854
9690,Evgenia Linetskaya,Grass,1.0,2.0,33.33333333333333
9691,Evgenia Linetskaya,Hard,17.0,16.0,51.515151515151516
9692,Evgeniya Rodina,Carpet,0.0,1.0,0.0
9693,Evgeniya Rodina,Clay,11.0,34.0,24.444444444444443
9694,Evgeniya Rodina,Grass,14.0,14.0,50.0
9695,Evgeniya Rodina,Hard,49.0,69.0,41.52542372881356
9696,Evghenia Ablovatchi,Clay,4.0,4.0,50.0
9697,Evie Dominikovic,Carpet,13.0,3.0,81.25
9698,Evie Dominikovic,Clay,3.0,10.0,23.076923076923077
9699,Evie Dominikovic,Grass,18.0,16.0,52.94117647058824
9700,Evie Dominikovic,Hard,21.0,41.0,33.87096774193548
9701,Ewa Radzikowska,Hard,0.0,1.0,0.0
9702,Fabienne Gmeiner,Clay,3.0,5.0,37.5
9703,Fabienne Thill,Clay,4.0,4.0,50.0
9704,Fabienne Thill,Hard,1.0,4.0,20.0
9705,Fabiola Zuluaga,Carpet,1.0,4.0,20.0
9706,Fabiola Zuluaga,Clay,84.0,42.0,66.66666666666666
9707,Fabiola Zuluaga,Grass,1.0,5.0,16.666666666666664
9708,Fabiola Zuluaga,Hard,58.0,55.0,51.32743362831859
9709,Fadona Titalyana Kusumawati,Clay,0.0,2.0,0.0
9710,Fang Li,Carpet,3.0,7.0,30.0
9711,Fang Li,Clay,24.0,22.0,52.17391304347826
9712,Fang Li,Grass,1.0,7.0,12.5
9713,Fang Li,Hard,46.0,55.0,45.54455445544555
9714,Fang Ying Xun,Hard,3.0,7.0,30.0
9715,Fangran Tian,Hard,0.0,1.0,0.0
9716,Fangzhou Liu,Hard,11.0,18.0,37.93103448275862
9717,Fanny Stollar,Clay,9.0,8.0,52.94117647058824
9718,Fanny Stollar,Grass,1.0,1.0,50.0
9719,Fanny Stollar,Hard,7.0,9.0,43.75
9720,Farah Dayoub,Clay,0.0,3.0,0.0
9721,Farah Dayoub,Hard,3.0,17.0,15.0
9722,Faratiana Rasoarilalao,Clay,0.0,1.0,0.0
9723,Fatima El Allami,Clay,12.0,11.0,52.17391304347826
9724,Fatima El Allami,Hard,0.0,2.0,0.0
9725,Fatima Zorah Bouabdallah,Clay,0.0,6.0,0.0
9726,Fatima Zorah Bouabdallah,Hard,1.0,2.0,33.33333333333333
9727,Fatma Al Nabhani,Hard,8.0,14.0,36.36363636363637
9728,Fatyha Berjane,Clay,0.0,1.0,0.0
9729,Federica Bonsignori,Clay,29.0,39.0,42.64705882352941
9730,Federica Bonsignori,Grass,0.0,2.0,0.0
9731,Federica Bonsignori,Hard,0.0,5.0,0.0
9732,Federica Di Sarra,Clay,0.0,2.0,0.0
9733,Federica Fortuni,Clay,1.0,4.0,20.0
9734,Federica Fortuni,Hard,1.0,1.0,50.0
9735,Feriel Esseghir,Clay,1.0,8.0,11.11111111111111
9736,Feriel Esseghir,Hard,2.0,3.0,40.0
9737,Fernanda Brito,Clay,3.0,4.0,42.857142857142854
9738,Fernanda Brito,Hard,0.0,2.0,0.0
9739,Fernanda Contreras Gomez,Clay,4.0,3.0,57.14285714285714
9740,Fernanda Contreras Gomez,Grass,0.0,1.0,0.0
9741,Fernanda Contreras Gomez,Hard,7.0,7.0,50.0
9742,Fernanda Labrana,Clay,1.0,3.0,25.0
9743,Fernanda Labrana,Hard,1.0,0.0,100.0
9744,Fernanda Secinaro,Clay,0.0,1.0,0.0
9745,Fernanda Secinaro,Hard,2.0,2.0,50.0
9746,Ferny Angeles Paz,Clay,2.0,2.0,50.0
9747,Fiona Crawley,Clay,0.0,1.0,0.0
9748,Fiona Crawley,Hard,0.0,1.0,0.0
9749,Fiona Ferro,Clay,28.0,26.0,51.85185185185185
9750,Fiona Ferro,Grass,0.0,5.0,0.0
9751,Fiona Ferro,Hard,20.0,36.0,35.714285714285715
9752,Fiona Keasberry,Hard,0.0,3.0,0.0
9753,Flavia Pennetta,Carpet,4.0,4.0,50.0
9754,Flavia Pennetta,Clay,175.0,91.0,65.78947368421053
9755,Flavia Pennetta,Grass,29.0,27.0,51.78571428571429
9756,Flavia Pennetta,Hard,233.0,156.0,59.89717223650386
9757,Fleur Broughton,Clay,1.0,1.0,50.0
9758,Flora Perfetti,Carpet,1.0,3.0,25.0
9759,Flora Perfetti,Clay,23.0,39.0,37.096774193548384
9760,Flora Perfetti,Grass,2.0,4.0,33.33333333333333
9761,Flora Perfetti,Hard,7.0,13.0,35.0
9762,Florea De Maria Urrea,Clay,5.0,9.0,35.714285714285715
9763,Florea De Maria Urrea,Hard,1.0,3.0,25.0
9764,Florence Mbugua,Clay,0.0,2.0,0.0
9765,Florencia Labat,Carpet,6.0,15.0,28.57142857142857
9766,Florencia Labat,Clay,69.0,66.0,51.11111111111111
9767,Florencia Labat,Grass,12.0,11.0,52.17391304347826
9768,Florencia Labat,Hard,101.0,75.0,57.38636363636363
9769,Florencia Molinero,Clay,10.0,4.0,71.42857142857143
9770,Florencia Molinero,Hard,0.0,1.0,0.0
9771,Florencia Rossi,Clay,3.0,0.0,100.0
9772,Florencia Rossi,Hard,6.0,0.0,100.0
9773,Frances Altick,Clay,0.0,1.0,0.0
9774,Francesca Curmi,Clay,4.0,2.0,66.66666666666666
9775,Francesca Di Lorenzo,Clay,2.0,8.0,20.0
9776,Francesca Di Lorenzo,Hard,3.0,8.0,27.27272727272727
9777,Francesca Guardigli,Clay,4.0,1.0,80.0
9778,Francesca Jones,Clay,4.0,2.0,66.66666666666666
9779,Francesca Jones,Grass,2.0,5.0,28.57142857142857
9780,Francesca Jones,Hard,1.0,3.0,25.0
9781,Francesca LaO,Clay,4.0,7.0,36.36363636363637
9782,Francesca LaO,Hard,2.0,1.0,66.66666666666666
9783,Francesca Lubiani,Carpet,3.0,3.0,50.0
9784,Francesca Lubiani,Clay,10.0,20.0,33.33333333333333
9785,Francesca Lubiani,Grass,1.0,4.0,20.0
9786,Francesca Lubiani,Hard,15.0,26.0,36.58536585365854
9787,Francesca Romano,Clay,4.0,11.0,26.666666666666668
9788,Francesca Romano,Grass,0.0,2.0,0.0
9789,Francesca Romano,Hard,3.0,6.0,33.33333333333333
9790,Francesca Schiavone,Carpet,19.0,16.0,54.285714285714285
9791,Francesca Schiavone,Clay,163.0,98.0,62.45210727969349
9792,Francesca Schiavone,Grass,39.0,42.0,48.148148148148145
9793,Francesca Schiavone,Hard,247.0,235.0,51.244813278008294
9794,Francesca Segarelli,Clay,3.0,4.0,42.857142857142854
9795,Francesca Segarelli,Hard,9.0,3.0,75.0
9796,Francine Harvey,Clay,0.0,1.0,0.0
9797,Francine Harvey,Hard,0.0,3.0,0.0
9798,Francisca Jorge,Clay,4.0,2.0,66.66666666666666
9799,Francisca Jorge,Hard,5.0,6.0,45.45454545454545
9800,Francoise Abanda,Clay,3.0,2.0,60.0
9801,Francoise Abanda,Grass,1.0,1.0,50.0
9802,Francoise Abanda,Hard,13.0,20.0,39.39393939393939
9803,Frederica Piedade,Clay,6.0,10.0,37.5
9804,Frederica Piedade,Hard,3.0,1.0,75.0
9805,Freya Christie,Grass,0.0,1.0,0.0
9806,Fukiko Osawa,Hard,0.0,1.0,0.0
9807,Futaba Kubota,Grass,0.0,1.0,0.0
9808,Futaba Kubota,Hard,2.0,6.0,25.0
9809,Gabriela Andrea Knutson,Hard,0.0,1.0,0.0
9810,Gabriela Beleni,Hard,1.0,1.0,50.0
9811,Gabriela Calderon,Clay,2.0,0.0,100.0
9812,Gabriela Ce,Clay,6.0,7.0,46.15384615384615
9813,Gabriela Ce,Hard,3.0,4.0,42.857142857142854
9814,Gabriela Cortes Flores,Clay,1.0,0.0,100.0
9815,Gabriela Dabrowski,Clay,2.0,3.0,40.0
9816,Gabriela Dabrowski,Hard,0.0,12.0,0.0
9817,Gabriela Duch,Hard,1.0,1.0,50.0
